time,ch1,ch2
9.836000e-04,-0.021600,0.000000
9.840000e-04,-0.021200,0.000000
9.844000e-04,-0.022200,0.000000
9.848000e-04,-0.021200,0.000000
9.852000e-04,-0.021400,0.000000
9.856000e-04,-0.022000,0.000000
9.860000e-04,-0.020600,0.000000
9.864000e-04,-0.022200,0.000000
9.868000e-04,-0.021000,0.000000
9.872000e-04,-0.022200,0.000000
9.876000e-04,-0.022800,0.000000
9.880000e-04,-0.021800,0.000000
9.884000e-04,-0.020800,0.000000
9.888000e-04,-0.022200,0.000000
9.892000e-04,-0.020800,0.000000
9.896000e-04,-0.022200,0.000000
9.900000e-04,-0.022200,0.000000
9.904000e-04,-0.021800,0.000000
9.908000e-04,-0.021400,0.000000
9.912000e-04,-0.021800,0.000000
9.916000e-04,-0.021800,0.000000
9.920000e-04,-0.021600,0.000000
9.924000e-04,-0.021600,0.000000
9.928000e-04,-0.021400,0.000000
9.932000e-04,-0.021600,0.000000
9.936000e-04,-0.022400,0.000000
9.940000e-04,-0.021200,0.000000
9.944000e-04,-0.022000,0.000000
9.948000e-04,-0.022000,0.000000
9.952000e-04,-0.021600,0.000000
9.956000e-04,-0.020800,0.000000
9.960000e-04,-0.012800,0.000000
9.964000e-04,0.181000,0.000000
9.968000e-04,0.180000,0.000000
9.972000e-04,0.179400,0.000000
9.976000e-04,0.179200,0.000000
9.980000e-04,0.179600,0.000000
9.984000e-04,0.179600,0.000000
9.988000e-04,0.178400,0.000000
9.992000e-04,0.179400,0.000000
9.996000e-04,0.179800,0.000000
1.000000e-03,0.180000,0.000000
1.000400e-03,0.179800,0.000000
1.000800e-03,0.177800,0.000000
1.001200e-03,0.178400,0.000000
1.001600e-03,0.178600,0.000000
1.002000e-03,0.177800,0.000000
1.002400e-03,0.178200,0.000000
1.002800e-03,0.178000,0.000000
1.003200e-03,0.178800,0.000000
1.003600e-03,0.178400,0.000000
1.004000e-03,0.179000,0.000000
1.004400e-03,0.178400,0.000000
1.004800e-03,0.178200,0.000000
1.005200e-03,0.178400,0.000000
1.005600e-03,0.178000,0.000000
1.006000e-03,0.178600,0.000000
1.006400e-03,0.179400,0.000000
1.006800e-03,0.177200,0.000000
1.007200e-03,0.178400,0.000000
1.007600e-03,0.176800,0.000000
1.008000e-03,0.178400,0.000000
1.008400e-03,0.177600,0.000000
1.008800e-03,0.178200,0.000000
1.009200e-03,0.177400,0.000000
1.009600e-03,0.178800,0.000000
1.010000e-03,0.178600,0.000000
1.010400e-03,0.177400,0.000000
1.010800e-03,0.177800,0.000000
1.011200e-03,0.178800,0.000000
1.011600e-03,0.178200,0.000000
1.012000e-03,0.177800,0.000000
1.012400e-03,0.177000,0.000000
1.012800e-03,0.177400,0.000000
1.013200e-03,0.177800,0.000000
1.013600e-03,0.177800,0.000000
1.014000e-03,0.177400,0.000000
1.014400e-03,0.178000,0.000000
1.014800e-03,0.177000,0.000000
1.015200e-03,0.176800,0.000000
1.015600e-03,0.178600,0.000000
1.016000e-03,0.176400,0.000000
1.016400e-03,0.178000,0.000000
1.016800e-03,0.178000,0.000000
1.017200e-03,0.178000,0.000000
1.017600e-03,0.178400,0.000000
1.018000e-03,0.177600,0.000000
1.018400e-03,0.178200,0.000000
1.018800e-03,0.176600,0.000000
1.019200e-03,0.177600,0.000000
1.019600e-03,0.175600,0.000000
1.020000e-03,0.178000,0.000000
1.020400e-03,0.178000,0.000000
1.020800e-03,0.178000,0.000000
1.021200e-03,0.178000,0.000000
1.021600e-03,0.176600,0.000000
1.022000e-03,0.178000,0.000000
1.022400e-03,0.178000,0.000000
1.022800e-03,0.178200,0.000000
1.023200e-03,0.177800,0.000000
1.023600e-03,0.177200,0.000000
1.024000e-03,0.176800,0.000000
1.024400e-03,0.177400,0.000000
1.024800e-03,0.177400,0.000000
1.025200e-03,0.177400,0.000000
1.025600e-03,0.177600,0.000000
1.026000e-03,0.177600,0.000000
1.026400e-03,0.178600,0.000000
1.026800e-03,0.179000,0.000000
1.027200e-03,0.178800,0.000000
1.027600e-03,0.176800,0.000000
1.028000e-03,0.176600,0.000000
1.028400e-03,0.176600,0.000000
1.028800e-03,0.178400,0.000000
1.029200e-03,0.177000,0.000000
1.029600e-03,0.178000,0.000000
1.030000e-03,0.177200,0.000000
1.030400e-03,0.177200,0.000000
1.030800e-03,0.176800,0.000000
1.031200e-03,0.176800,0.000000
1.031600e-03,0.175800,0.000000
1.032000e-03,0.178800,0.000000
1.032400e-03,0.176200,0.000000
1.032800e-03,0.177200,0.000000
1.033200e-03,0.177200,0.000000
1.033600e-03,0.178200,0.000000
1.034000e-03,0.177800,0.000000
1.034400e-03,0.177200,0.000000
1.034800e-03,0.177800,0.000000
1.035200e-03,0.177000,0.000000
1.035600e-03,0.176200,0.000000
1.036000e-03,0.178000,0.000000
1.036400e-03,0.176400,0.000000
1.036800e-03,0.177800,0.000000
1.037200e-03,0.178800,0.000000
1.037600e-03,0.177400,0.000000
1.038000e-03,0.176400,0.000000
1.038400e-03,0.177800,0.000000
1.038800e-03,0.178200,0.000000
1.039200e-03,0.177800,0.000000
1.039600e-03,0.178600,0.000000
1.040000e-03,0.178000,0.000000
1.040400e-03,0.178200,0.000000
1.040800e-03,0.177200,0.000000
1.041200e-03,0.177800,0.000000
1.041600e-03,0.176800,0.000000
1.042000e-03,0.177600,0.000000
1.042400e-03,0.177400,0.000000
1.042800e-03,0.177000,0.000000
1.043200e-03,0.177400,0.000000
1.043600e-03,0.178000,0.000000
1.044000e-03,0.176600,0.000000
1.044400e-03,0.178000,0.000000
1.044800e-03,0.177800,0.000000
1.045200e-03,0.178000,0.000000
1.045600e-03,0.177000,0.000000
1.046000e-03,0.178000,0.000000
1.046400e-03,0.177600,0.000000
1.046800e-03,0.177800,0.000000
1.047200e-03,0.177600,0.000000
1.047600e-03,0.176400,0.000000
1.048000e-03,0.177000,0.000000
1.048400e-03,0.176800,0.000000
1.048800e-03,0.177800,0.000000
1.049200e-03,0.177600,0.000000
1.049600e-03,0.178000,0.000000
1.050000e-03,0.177400,0.000000
1.050400e-03,0.177400,0.000000
1.050800e-03,0.177800,0.000000
1.051200e-03,0.176600,0.000000
1.051600e-03,0.177000,0.000000
1.052000e-03,0.176800,0.000000
1.052400e-03,0.178000,0.000000
1.052800e-03,0.177800,0.000000
1.053200e-03,0.176800,0.000000
1.053600e-03,0.177600,0.000000
1.054000e-03,0.176400,0.000000
1.054400e-03,0.177000,0.000000
1.054800e-03,0.176800,0.000000
1.055200e-03,0.177600,0.000000
1.055600e-03,0.176600,0.000000
1.056000e-03,0.177600,0.000000
1.056400e-03,0.177000,0.000000
1.056800e-03,0.177400,0.000000
1.057200e-03,0.176000,0.000000
1.057600e-03,0.177200,0.000000
1.058000e-03,0.177400,0.000000
1.058400e-03,0.176200,0.000000
1.058800e-03,0.177200,0.000000
1.059200e-03,0.177000,0.000000
1.059600e-03,0.177000,0.000000
1.060000e-03,0.178000,0.000000
1.060400e-03,0.176800,0.000000
1.060800e-03,0.177400,0.000000
1.061200e-03,0.177200,0.000000
1.061600e-03,0.176600,0.000000
1.062000e-03,0.177000,0.000000
1.062400e-03,0.177600,0.000000
1.062800e-03,0.175000,0.000000
1.063200e-03,0.176800,0.000000
1.063600e-03,0.178800,0.000000
1.064000e-03,0.176600,0.000000
1.064400e-03,0.177800,0.000000
1.064800e-03,0.176000,0.000000
1.065200e-03,0.177400,0.000000
1.065600e-03,0.176200,0.000000
1.066000e-03,0.178000,0.000000
1.066400e-03,0.177800,0.000000
1.066800e-03,0.179200,0.000000
1.067200e-03,0.176600,0.000000
1.067600e-03,0.176000,0.000000
1.068000e-03,0.177600,0.000000
1.068400e-03,0.177800,0.000000
1.068800e-03,0.177600,0.000000
1.069200e-03,0.177000,0.000000
1.069600e-03,0.178000,0.000000
1.070000e-03,0.177800,0.000000
1.070400e-03,0.178400,0.000000
1.070800e-03,0.178600,0.000000
1.071200e-03,0.177200,0.000000
1.071600e-03,0.175800,0.000000
1.072000e-03,0.177000,0.000000
1.072400e-03,0.176600,0.000000
1.072800e-03,0.177200,0.000000
1.073200e-03,0.176600,0.000000
1.073600e-03,0.177600,0.000000
1.074000e-03,0.176600,0.000000
1.074400e-03,0.179200,0.000000
1.074800e-03,0.178000,0.000000
1.075200e-03,0.176400,0.000000
1.075600e-03,0.176800,0.000000
1.076000e-03,0.177600,0.000000
1.076400e-03,0.177600,0.000000
1.076800e-03,0.178200,0.000000
1.077200e-03,0.177200,0.000000
1.077600e-03,0.176400,0.000000
1.078000e-03,0.176200,0.000000
1.078400e-03,0.177400,0.000000
1.078800e-03,0.176600,0.000000
1.079200e-03,0.177400,0.000000
1.079600e-03,0.176800,0.000000
1.080000e-03,0.177000,0.000000
1.080400e-03,0.177000,0.000000
1.080800e-03,0.176400,0.000000
1.081200e-03,0.177000,0.000000
1.081600e-03,0.177200,0.000000
1.082000e-03,0.177600,0.000000
1.082400e-03,0.176800,0.000000
1.082800e-03,0.176000,0.000000
1.083200e-03,0.176600,0.000000
1.083600e-03,0.177000,0.000000
1.084000e-03,0.178000,0.000000
1.084400e-03,0.177400,0.000000
1.084800e-03,0.178200,0.000000
1.085200e-03,0.177400,0.000000
1.085600e-03,0.176800,0.000000
1.086000e-03,0.177800,0.000000
1.086400e-03,0.177600,0.000000
1.086800e-03,0.178000,0.000000
1.087200e-03,0.177200,0.000000
1.087600e-03,0.176400,0.000000
1.088000e-03,0.177400,0.000000
1.088400e-03,0.177600,0.000000
1.088800e-03,0.177200,0.000000
1.089200e-03,0.176800,0.000000
1.089600e-03,0.177000,0.000000
1.090000e-03,0.176600,0.000000
1.090400e-03,0.178000,0.000000
1.090800e-03,0.176600,0.000000
1.091200e-03,0.177400,0.000000
1.091600e-03,0.177400,0.000000
1.092000e-03,0.177000,0.000000
1.092400e-03,0.176800,0.000000
1.092800e-03,0.175400,0.000000
1.093200e-03,0.177800,0.000000
1.093600e-03,0.176800,0.000000
1.094000e-03,0.177000,0.000000
1.094400e-03,0.177200,0.000000
1.094800e-03,0.177000,0.000000
1.095200e-03,0.177000,0.000000
1.095600e-03,0.176200,0.000000
1.096000e-03,0.168000,0.000000
1.096400e-03,-0.025400,0.000000
1.096800e-03,-0.025200,0.000000
1.097200e-03,-0.023200,0.000000
1.097600e-03,-0.024200,0.000000
1.098000e-03,-0.024200,0.000000
1.098400e-03,-0.023600,0.000000
1.098800e-03,-0.024600,0.000000
1.099200e-03,-0.023200,0.000000
1.099600e-03,-0.023800,0.000000
1.100000e-03,-0.022800,0.000000
1.100400e-03,-0.023400,0.000000
1.100800e-03,-0.023200,0.000000
1.101200e-03,-0.022800,0.000000
1.101600e-03,-0.023400,0.000000
1.102000e-03,-0.023600,0.000000
1.102400e-03,-0.022600,0.000000
1.102800e-03,-0.023800,0.000000
1.103200e-03,-0.022200,0.000000
1.103600e-03,-0.022800,0.000000
1.104000e-03,-0.022200,0.000000
1.104400e-03,-0.023000,0.000000
1.104800e-03,-0.023400,0.000000
1.105200e-03,-0.022600,0.000000
1.105600e-03,-0.022200,0.000000
1.106000e-03,-0.022600,0.000000
1.106400e-03,-0.022600,0.000000
1.106800e-03,-0.022000,0.000000
1.107200e-03,-0.022200,0.000000
1.107600e-03,-0.021400,0.000000
1.108000e-03,-0.022600,0.000000
1.108400e-03,-0.022400,0.000000
1.108800e-03,-0.021800,0.000000
1.109200e-03,-0.022000,0.000000
1.109600e-03,-0.022800,0.000000
1.110000e-03,-0.021400,0.000000
1.110400e-03,-0.021000,0.000000
1.110800e-03,-0.022400,0.000000
1.111200e-03,-0.021800,0.000000
1.111600e-03,-0.023400,0.000000
1.112000e-03,-0.021800,0.000000
1.112400e-03,-0.022800,0.000000
1.112800e-03,-0.022200,0.000000
1.113200e-03,-0.021800,0.000000
1.113600e-03,-0.021800,0.000000
1.114000e-03,-0.022000,0.000000
1.114400e-03,-0.022000,0.000000
1.114800e-03,-0.021200,0.000000
1.115200e-03,-0.022000,0.000000
1.115600e-03,-0.022600,0.000000
1.116000e-03,-0.023200,0.000000
1.116400e-03,-0.021600,0.000000
1.116800e-03,-0.022200,0.000000
1.117200e-03,-0.022800,0.000000
1.117600e-03,-0.022200,0.000000
1.118000e-03,-0.021800,0.000000
1.118400e-03,-0.022200,0.000000
1.118800e-03,-0.021600,0.000000
1.119200e-03,-0.023200,0.000000
1.119600e-03,-0.022600,0.000000
1.120000e-03,-0.021600,0.000000
1.120400e-03,-0.022800,0.000000
1.120800e-03,-0.022200,0.000000
1.121200e-03,-0.022600,0.000000
1.121600e-03,-0.021600,0.000000
1.122000e-03,-0.022200,0.000000
1.122400e-03,-0.022400,0.000000
1.122800e-03,-0.022200,0.000000
1.123200e-03,-0.022200,0.000000
1.123600e-03,-0.021600,0.000000
1.124000e-03,-0.022000,0.000000
1.124400e-03,-0.021800,0.000000
1.124800e-03,-0.022400,0.000000
1.125200e-03,-0.022000,0.000000
1.125600e-03,-0.021600,0.000000
1.126000e-03,-0.022200,0.000000
1.126400e-03,-0.022200,0.000000
1.126800e-03,-0.021800,0.000000
1.127200e-03,-0.022400,0.000000
1.127600e-03,-0.022400,0.000000
1.128000e-03,-0.023200,0.000000
1.128400e-03,-0.022200,0.000000
1.128800e-03,-0.023000,0.000000
1.129200e-03,-0.020800,0.000000
1.129600e-03,-0.021800,0.000000
1.130000e-03,-0.021200,0.000000
1.130400e-03,-0.022400,0.000000
1.130800e-03,-0.021200,0.000000
1.131200e-03,-0.022600,0.000000
1.131600e-03,-0.023400,0.000000
1.132000e-03,-0.021600,0.000000
1.132400e-03,-0.021600,0.000000
1.132800e-03,-0.021600,0.000000
1.133200e-03,-0.022000,0.000000
1.133600e-03,-0.022000,0.000000
1.134000e-03,-0.022600,0.000000
1.134400e-03,-0.021800,0.000000
1.134800e-03,-0.022600,0.000000
1.135200e-03,-0.023400,0.000000
1.135600e-03,-0.022200,0.000000
1.136000e-03,-0.022800,0.000000
1.136400e-03,-0.022200,0.000000
1.136800e-03,-0.021600,0.000000
1.137200e-03,-0.022200,0.000000
1.137600e-03,-0.022200,0.000000
1.138000e-03,-0.022000,0.000000
1.138400e-03,-0.022600,0.000000
1.138800e-03,-0.021200,0.000000
1.139200e-03,-0.021600,0.000000
1.139600e-03,-0.023000,0.000000
1.140000e-03,-0.022000,0.000000
1.140400e-03,-0.022200,0.000000
1.140800e-03,-0.022600,0.000000
1.141200e-03,-0.021400,0.000000
1.141600e-03,-0.022000,0.000000
1.142000e-03,-0.022400,0.000000
1.142400e-03,-0.022400,0.000000
1.142800e-03,-0.022200,0.000000
1.143200e-03,-0.022400,0.000000
1.143600e-03,-0.022200,0.000000
1.144000e-03,-0.021800,0.000000
1.144400e-03,-0.022200,0.000000
1.144800e-03,-0.022200,0.000000
1.145200e-03,-0.022200,0.000000
1.145600e-03,-0.022200,0.000000
1.146000e-03,-0.021800,0.000000
1.146400e-03,-0.021600,0.000000
1.146800e-03,-0.021800,0.000000
1.147200e-03,-0.021600,0.000000
1.147600e-03,-0.021600,0.000000
1.148000e-03,-0.022000,0.000000
1.148400e-03,-0.022400,0.000000
1.148800e-03,-0.022200,0.000000
1.149200e-03,-0.023200,0.000000
1.149600e-03,-0.021800,0.000000
1.150000e-03,-0.022000,0.000000
1.150400e-03,-0.021800,0.000000
1.150800e-03,-0.023000,0.000000
1.151200e-03,-0.021600,0.000000
1.151600e-03,-0.022200,0.000000
1.152000e-03,-0.021800,0.000000
1.152400e-03,-0.023000,0.000000
1.152800e-03,-0.022600,0.000000
1.153200e-03,-0.021400,0.000000
1.153600e-03,-0.021400,0.000000
1.154000e-03,-0.022800,0.000000
1.154400e-03,-0.023000,0.000000
1.154800e-03,-0.022200,0.000000
1.155200e-03,-0.022600,0.000000
1.155600e-03,-0.021600,0.000000
1.156000e-03,-0.022200,0.000000
1.156400e-03,-0.022600,0.000000
1.156800e-03,-0.021200,0.000000
1.157200e-03,-0.022400,0.000000
1.157600e-03,-0.022000,0.000000
1.158000e-03,-0.022200,0.000000
1.158400e-03,-0.021600,0.000000
1.158800e-03,-0.022600,0.000000
1.159200e-03,-0.022600,0.000000
1.159600e-03,-0.021600,0.000000
1.160000e-03,-0.022400,0.000000
1.160400e-03,-0.021600,0.000000
1.160800e-03,-0.021000,0.000000
1.161200e-03,-0.022400,0.000000
1.161600e-03,-0.021600,0.000000
1.162000e-03,-0.022400,0.000000
1.162400e-03,-0.022200,0.000000
1.162800e-03,-0.022400,0.000000
1.163200e-03,-0.023200,0.000000
1.163600e-03,-0.022600,0.000000
1.164000e-03,-0.022000,0.000000
1.164400e-03,-0.021200,0.000000
1.164800e-03,-0.021600,0.000000
1.165200e-03,-0.021200,0.000000
1.165600e-03,-0.021600,0.000000
1.166000e-03,-0.022800,0.000000
1.166400e-03,-0.022400,0.000000
1.166800e-03,-0.022200,0.000000
1.167200e-03,-0.022200,0.000000
1.167600e-03,-0.021600,0.000000
1.168000e-03,-0.022200,0.000000
1.168400e-03,-0.023200,0.000000
1.168800e-03,-0.021800,0.000000
1.169200e-03,-0.022600,0.000000
1.169600e-03,-0.022200,0.000000
1.170000e-03,-0.021800,0.000000
1.170400e-03,-0.022200,0.000000
1.170800e-03,-0.022800,0.000000
1.171200e-03,-0.022000,0.000000
1.171600e-03,-0.022400,0.000000
1.172000e-03,-0.022800,0.000000
1.172400e-03,-0.021800,0.000000
1.172800e-03,-0.022200,0.000000
1.173200e-03,-0.022400,0.000000
1.173600e-03,-0.022800,0.000000
1.174000e-03,-0.022000,0.000000
1.174400e-03,-0.022000,0.000000
1.174800e-03,-0.021800,0.000000
1.175200e-03,-0.022200,0.000000
1.175600e-03,-0.021800,0.000000
1.176000e-03,-0.022600,0.000000
1.176400e-03,-0.022000,0.000000
1.176800e-03,-0.022400,0.000000
1.177200e-03,-0.022600,0.000000
1.177600e-03,-0.022800,0.000000
1.178000e-03,-0.022400,0.000000
1.178400e-03,-0.022600,0.000000
1.178800e-03,-0.021400,0.000000
1.179200e-03,-0.022000,0.000000
1.179600e-03,-0.022800,0.000000
1.180000e-03,-0.021800,0.000000
1.180400e-03,-0.022000,0.000000
1.180800e-03,-0.022200,0.000000
1.181200e-03,-0.022200,0.000000
1.181600e-03,-0.022800,0.000000
1.182000e-03,-0.021600,0.000000
1.182400e-03,-0.022200,0.000000
1.182800e-03,-0.022600,0.000000
1.183200e-03,-0.021400,0.000000
1.183600e-03,-0.022400,0.000000
1.184000e-03,-0.022400,0.000000
1.184400e-03,-0.022400,0.000000
1.184800e-03,-0.021600,0.000000
1.185200e-03,-0.021200,0.000000
1.185600e-03,-0.022000,0.000000
1.186000e-03,-0.021200,0.000000
1.186400e-03,-0.022400,0.000000
1.186800e-03,-0.022200,0.000000
1.187200e-03,-0.022600,0.000000
1.187600e-03,-0.022200,0.000000
1.188000e-03,-0.021800,0.000000
1.188400e-03,-0.022400,0.000000
1.188800e-03,-0.022800,0.000000
1.189200e-03,-0.021600,0.000000
1.189600e-03,-0.021600,0.000000
1.190000e-03,-0.022000,0.000000
1.190400e-03,-0.022000,0.000000
1.190800e-03,-0.022000,0.000000
1.191200e-03,-0.020600,0.000000
1.191600e-03,-0.022200,0.000000
1.192000e-03,-0.022600,0.000000
1.192400e-03,-0.022200,0.000000
1.192800e-03,-0.021400,0.000000
1.193200e-03,-0.021800,0.000000
1.193600e-03,-0.021600,0.000000
1.194000e-03,-0.022400,0.000000
1.194400e-03,-0.022000,0.000000
1.194800e-03,-0.021400,0.000000
1.195200e-03,-0.022200,0.000000
1.195600e-03,-0.022600,0.000000
1.196000e-03,-0.022400,0.000000
1.196400e-03,-0.022000,0.000000
1.196800e-03,-0.021600,0.000000
1.197200e-03,-0.022800,0.000000
1.197600e-03,-0.022400,0.000000
1.198000e-03,-0.021600,0.000000
1.198400e-03,-0.021400,0.000000
1.198800e-03,-0.022600,0.000000
1.199200e-03,-0.022200,0.000000
1.199600e-03,-0.021800,0.000000
1.200000e-03,-0.021800,0.000000
1.200400e-03,-0.021400,0.000000
1.200800e-03,-0.021800,0.000000
1.201200e-03,-0.022000,0.000000
1.201600e-03,-0.022000,0.000000
1.202000e-03,-0.021800,0.000000
1.202400e-03,-0.022000,0.000000
1.202800e-03,-0.022600,0.000000
1.203200e-03,-0.022000,0.000000
1.203600e-03,-0.022000,0.000000
1.204000e-03,-0.021800,0.000000
1.204400e-03,-0.022200,0.000000
1.204800e-03,-0.022400,0.000000
1.205200e-03,-0.022400,0.000000
1.205600e-03,-0.021800,0.000000
1.206000e-03,-0.021800,0.000000
1.206400e-03,-0.022800,0.000000
1.206800e-03,-0.022200,0.000000
1.207200e-03,-0.022000,0.000000
1.207600e-03,-0.022200,0.000000
1.208000e-03,-0.021800,0.000000
1.208400e-03,-0.022600,0.000000
1.208800e-03,-0.022800,0.000000
1.209200e-03,-0.022400,0.000000
1.209600e-03,-0.022200,0.000000
1.210000e-03,-0.022000,0.000000
1.210400e-03,-0.021800,0.000000
1.210800e-03,-0.022200,0.000000
1.211200e-03,-0.022600,0.000000
1.211600e-03,-0.021600,0.000000
1.212000e-03,-0.021400,0.000000
1.212400e-03,-0.022200,0.000000
1.212800e-03,-0.021800,0.000000
1.213200e-03,-0.022000,0.000000
1.213600e-03,-0.023400,0.000000
1.214000e-03,-0.022000,0.000000
1.214400e-03,-0.022400,0.000000
1.214800e-03,-0.021400,0.000000
1.215200e-03,-0.022000,0.000000
1.215600e-03,-0.022600,0.000000
1.216000e-03,-0.021800,0.000000
1.216400e-03,-0.022200,0.000000
1.216800e-03,-0.022200,0.000000
1.217200e-03,-0.022200,0.000000
1.217600e-03,-0.021400,0.000000
1.218000e-03,-0.021800,0.000000
1.218400e-03,-0.022200,0.000000
1.218800e-03,-0.022200,0.000000
1.219200e-03,-0.022400,0.000000
1.219600e-03,-0.020600,0.000000
1.220000e-03,-0.022800,0.000000
1.220400e-03,-0.021800,0.000000
1.220800e-03,-0.022000,0.000000
1.221200e-03,-0.021000,0.000000
1.221600e-03,-0.021800,0.000000
1.222000e-03,-0.022000,0.000000
1.222400e-03,-0.022000,0.000000
1.222800e-03,-0.021800,0.000000
1.223200e-03,-0.023600,0.000000
1.223600e-03,-0.022200,0.000000
1.224000e-03,-0.022400,0.000000
1.224400e-03,-0.022000,0.000000
1.224800e-03,-0.022000,0.000000
1.225200e-03,-0.022000,0.000000
1.225600e-03,-0.022400,0.000000
1.226000e-03,-0.022600,0.000000
1.226400e-03,-0.022200,0.000000
1.226800e-03,-0.022400,0.000000
1.227200e-03,-0.021400,0.000000
1.227600e-03,-0.022800,0.000000
1.228000e-03,-0.021600,0.000000
1.228400e-03,-0.021800,0.000000
1.228800e-03,-0.022200,0.000000
1.229200e-03,-0.022000,0.000000
1.229600e-03,-0.022000,0.000000
1.230000e-03,-0.022200,0.000000
1.230400e-03,-0.022600,0.000000
1.230800e-03,-0.022400,0.000000
1.231200e-03,-0.022200,0.000000
1.231600e-03,-0.022200,0.000000
1.232000e-03,-0.022400,0.000000
1.232400e-03,-0.021800,0.000000
1.232800e-03,-0.022400,0.000000
1.233200e-03,-0.022400,0.000000
1.233600e-03,-0.023200,0.000000
1.234000e-03,-0.022200,0.000000
1.234400e-03,-0.021800,0.000000
1.234800e-03,-0.021000,0.000000
1.235200e-03,-0.022200,0.000000
1.235600e-03,-0.021600,0.000000
1.236000e-03,-0.022200,0.000000
1.236400e-03,-0.022200,0.000000
1.236800e-03,-0.022800,0.000000
1.237200e-03,-0.022000,0.000000
1.237600e-03,-0.022000,0.000000
1.238000e-03,-0.022000,0.000000
1.238400e-03,-0.023200,0.000000
1.238800e-03,-0.022200,0.000000
1.239200e-03,-0.021800,0.000000
1.239600e-03,-0.022000,0.000000
1.240000e-03,-0.022200,0.000000
1.240400e-03,-0.022200,0.000000
1.240800e-03,-0.022400,0.000000
1.241200e-03,-0.022200,0.000000
1.241600e-03,-0.022600,0.000000
1.242000e-03,-0.022600,0.000000
1.242400e-03,-0.022000,0.000000
1.242800e-03,-0.021000,0.000000
1.243200e-03,-0.022000,0.000000
1.243600e-03,-0.021800,0.000000
1.244000e-03,-0.021600,0.000000
1.244400e-03,-0.022200,0.000000
1.244800e-03,-0.022000,0.000000
1.245200e-03,-0.022000,0.000000
1.245600e-03,-0.022400,0.000000
1.246000e-03,-0.021800,0.000000
1.246400e-03,-0.021800,0.000000
1.246800e-03,-0.022800,0.000000
1.247200e-03,-0.021200,0.000000
1.247600e-03,-0.023000,0.000000
1.248000e-03,-0.022400,0.000000
1.248400e-03,-0.021800,0.000000
1.248800e-03,-0.022800,0.000000
1.249200e-03,-0.022200,0.000000
1.249600e-03,-0.022400,0.000000
1.250000e-03,-0.022400,0.000000
1.250400e-03,-0.021600,0.000000
1.250800e-03,-0.022000,0.000000
1.251200e-03,-0.021600,0.000000
1.251600e-03,-0.023000,0.000000
1.252000e-03,-0.021600,0.000000
1.252400e-03,-0.021600,0.000000
1.252800e-03,-0.022200,0.000000
1.253200e-03,-0.021800,0.000000
1.253600e-03,-0.022200,0.000000
1.254000e-03,-0.022400,0.000000
1.254400e-03,-0.022000,0.000000
1.254800e-03,-0.022400,0.000000
1.255200e-03,-0.021600,0.000000
1.255600e-03,-0.022400,0.000000
1.256000e-03,-0.021400,0.000000
1.256400e-03,-0.022000,0.000000
1.256800e-03,-0.021800,0.000000
1.257200e-03,-0.023000,0.000000
1.257600e-03,-0.021800,0.000000
1.258000e-03,-0.022200,0.000000
1.258400e-03,-0.022800,0.000000
1.258800e-03,-0.021600,0.000000
1.259200e-03,-0.021800,0.000000
1.259600e-03,-0.022000,0.000000
1.260000e-03,-0.022200,0.000000
1.260400e-03,-0.021600,0.000000
1.260800e-03,-0.022200,0.000000
1.261200e-03,-0.022200,0.000000
1.261600e-03,-0.022000,0.000000
1.262000e-03,-0.021800,0.000000
1.262400e-03,-0.021400,0.000000
1.262800e-03,-0.022000,0.000000
1.263200e-03,-0.021800,0.000000
1.263600e-03,-0.022200,0.000000
1.264000e-03,-0.021400,0.000000
1.264400e-03,-0.021600,0.000000
1.264800e-03,-0.021600,0.000000
1.265200e-03,-0.022000,0.000000
1.265600e-03,-0.022600,0.000000
1.266000e-03,-0.021800,0.000000
1.266400e-03,-0.022400,0.000000
1.266800e-03,-0.022000,0.000000
1.267200e-03,-0.022400,0.000000
1.267600e-03,-0.023000,0.000000
1.268000e-03,-0.022200,0.000000
1.268400e-03,-0.021800,0.000000
1.268800e-03,-0.022200,0.000000
1.269200e-03,-0.021600,0.000000
1.269600e-03,-0.021800,0.000000
1.270000e-03,-0.021400,0.000000
1.270400e-03,-0.022800,0.000000
1.270800e-03,-0.022400,0.000000
1.271200e-03,-0.021800,0.000000
1.271600e-03,-0.022000,0.000000
1.272000e-03,-0.022000,0.000000
1.272400e-03,-0.021400,0.000000
1.272800e-03,-0.021800,0.000000
1.273200e-03,-0.022000,0.000000
1.273600e-03,-0.023200,0.000000
1.274000e-03,-0.022200,0.000000
1.274400e-03,-0.021800,0.000000
1.274800e-03,-0.021800,0.000000
1.275200e-03,-0.022400,0.000000
1.275600e-03,-0.022200,0.000000
1.276000e-03,-0.022200,0.000000
1.276400e-03,-0.022000,0.000000
1.276800e-03,-0.023000,0.000000
1.277200e-03,-0.021800,0.000000
1.277600e-03,-0.022800,0.000000
1.278000e-03,-0.021800,0.000000
1.278400e-03,-0.021600,0.000000
1.278800e-03,-0.022400,0.000000
1.279200e-03,-0.021600,0.000000
1.279600e-03,-0.023000,0.000000
1.280000e-03,-0.022400,0.000000
1.280400e-03,-0.021800,0.000000
1.280800e-03,-0.022200,0.000000
1.281200e-03,-0.022200,0.000000
1.281600e-03,-0.021800,0.000000
1.282000e-03,-0.022200,0.000000
1.282400e-03,-0.021800,0.000000
1.282800e-03,-0.021600,0.000000
